Patient,Cell name,T cell type,Cluster*,Clone ID,Clonal status
P0413,TTR53-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000122:3,Clonal
P0413,TTR21-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000122:3,Clonal
P0413,TTR94-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000141:3,Clonal
P0413,TTR59-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000141:3,Clonal
P0413,TTR5-20170413,DN,NA,CRC.P0413_C000141:3,Clonal
P0413,TTH61-20170413,CD4,CD4_C09-CXCL13,CRC.P0413_C000221:3,Clonal
P0413,TTH6-20170413,CD4,CD4_C09-CXCL13,CRC.P0413_C000221:3,Clonal
P0413,TTH65-20170413,CD4,CD4_C09-CXCL13,CRC.P0413_C000221:3,Clonal
P0413,NTC51-20170413,CD8,CD8_C04-GZMK,CRC.P0413_C000223:3,Clonal
P0413,TTC40-20170413,CD8,CD8_C06-CD160,CRC.P0413_C000223:3,Clonal
P0413,TTC150-20170413,CD8,CD8_C07-LAYN,CRC.P0413_C000223:3,Clonal
P0413,TTR44-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000242:3,Clonal
P0413,TTR153-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000242:3,Clonal
P0413,TTH1-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000242:3,Clonal
P0413,TTR120-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000308:3,Clonal
P0413,TTR45-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000308:3,Clonal
P0413,TTR110-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000308:3,Clonal
P0413,TTR60-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000310:3,Clonal
P0413,TTR72-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000310:3,Clonal
P0413,TTR3-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000310:3,Clonal
P0413,TTR47-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000372:3,Clonal
P0413,TTR32-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000372:3,Clonal
P0413,TTR97-20170413,other,NA,CRC.P0413_C000372:3,Clonal
P0413,TTC118-20170413,CD8,CD8_C04-GZMK,CRC.P0413_C000400:3,Clonal
P0413,NTC18-20170413,CD8,CD8_C04-GZMK,CRC.P0413_C000400:3,Clonal
P0413,TTC122-20170413,CD8,CD8_C07-LAYN,CRC.P0413_C000400:3,Clonal
P0413,PTR45-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000002:2,Clonal
P0413,TTR106-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000002:2,Clonal
P0413,NTC82-20170413,CD8,CD8_C05-CD6,CRC.P0413_C000023:2,Clonal
P0413,NTC56-20170413,CD8,CD8_C05-CD6,CRC.P0413_C000023:2,Clonal
P0413,TTH47-20170413,CD4,CD4_C09-CXCL13,CRC.P0413_C000040:2,Clonal
P0413,TTH50-20170413,CD4,CD4_C09-CXCL13,CRC.P0413_C000040:2,Clonal
P0413,TTH75-20170413,CD4,CD4_C09-CXCL13,CRC.P0413_C000067:2,Clonal
P0413,TTH96-20170413,CD4,CD4_C09-CXCL13,CRC.P0413_C000067:2,Clonal
P0413,TTR138-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000092:2,Clonal
P0413,TTR127-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000092:2,Clonal
P0413,TTR101-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000098:2,Clonal
P0413,TTR91-20170413,DN,NA,CRC.P0413_C000098:2,Clonal
P0413,TTR124-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000151:2,Clonal
P0413,TTR131-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000151:2,Clonal
P0413,TTR148-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000155:2,Clonal
P0413,TTR100-20170413,other,NA,CRC.P0413_C000155:2,Clonal
P0413,TTR137-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000161:2,Clonal
P0413,TTR19-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000161:2,Clonal
P0413,TTH97-20170413,CD4,CD4_C09-CXCL13,CRC.P0413_C000169:2,Clonal
P0413,TTH130-20170413,CD4,CD4_C09-CXCL13,CRC.P0413_C000169:2,Clonal
P0413,TTR132-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000187:2,Clonal
P0413,TTR58-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000187:2,Clonal
P0413,TTH79-20170413,CD4,CD4_C09-CXCL13,CRC.P0413_C000191:2,Clonal
P0413,TTH30-20170413,CD4,CD4_C09-CXCL13,CRC.P0413_C000191:2,Clonal
P0413,PTC133-20170413,CD8,CD8_C03-CX3CR1,CRC.P0413_C000192:2,Clonal
P0413,NTC72-20170413,CD8,CD8_C03-CX3CR1,CRC.P0413_C000192:2,Clonal
P0413,PTC148-20170413,CD8,CD8_C02-GPR183,CRC.P0413_C000193:2,Clonal
P0413,PTC168-20170413,CD8,CD8_C03-CX3CR1,CRC.P0413_C000193:2,Clonal
P0413,TTR95-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000197:2,Clonal
P0413,TTR6-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000197:2,Clonal
P0413,TTR147-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000199:2,Clonal
P0413,TTR25-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000199:2,Clonal
P0413,PTC158-20170413,CD8,CD8_C03-CX3CR1,CRC.P0413_C000214:2,Clonal
P0413,NTC5-20170413,CD8,CD8_C04-GZMK,CRC.P0413_C000214:2,Clonal
P0413,TTC144-20170413,CD8,CD8_C07-LAYN,CRC.P0413_C000231:2,Clonal
P0413,TTC152-20170413,CD8,CD8_C07-LAYN,CRC.P0413_C000231:2,Clonal
P0413,TTR125-20170413,CD4,CD4_C09-CXCL13,CRC.P0413_C000252:2,Clonal
P0413,TTH142-20170413,DN,NA,CRC.P0413_C000252:2,Clonal
P0413,TTH29-20170413,other,NA,CRC.P0413_C000262:2,Clonal
P0413,TTH87-20170413,other,NA,CRC.P0413_C000262:2,Clonal
P0413,PTR65-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000285:2,Clonal
P0413,PTR6-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000285:2,Clonal
P0413,TTH120-20170413,CD4,CD4_C09-CXCL13,CRC.P0413_C000292:2,Clonal
P0413,TTH134-20170413,CD4,CD4_C09-CXCL13,CRC.P0413_C000292:2,Clonal
P0413,TTR64-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000300:2,Clonal
P0413,TTH22-20170413,DN,NA,CRC.P0413_C000300:2,Clonal
P0413,PTR54-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000370:2,Clonal
P0413,PTR55-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000370:2,Clonal
P0413,TTR77-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000386:2,Clonal
P0413,TTR144-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000386:2,Clonal
P0413,TTR109-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000486:2,Clonal
P0413,TTR79-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000486:2,Clonal
P0413,NTH92-20170413,CD4,CD4_C04-TCF7,CRC.P0413_C000001:1,NoClonal
P0413,TTH133-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000003:1,NoClonal
P0413,TTR68-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000004:1,NoClonal
P0413,PTH35-20170413,CD4,CD4_C01-CCR7,CRC.P0413_C000005:1,NoClonal
P0413,TTH83-20170413,CD4,CD4_C05-CXCR6,CRC.P0413_C000009:1,NoClonal
P0413,NTH14-20170413,CD4,CD4_C05-CXCR6,CRC.P0413_C000010:1,NoClonal
P0413,NTH66-20170413,other,NA,CRC.P0413_C000012:1,NoClonal
P0413,PTC169-20170413,CD8,CD8_C02-GPR183,CRC.P0413_C000013:1,NoClonal
P0413,NTC3-20170413,CD8,CD8_C06-CD160,CRC.P0413_C000014:1,NoClonal
P0413,PTH66-20170413,CD4,CD4_C01-CCR7,CRC.P0413_C000015:1,NoClonal
P0413,PTR63-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000016:1,NoClonal
P0413,PTR48-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000017:1,NoClonal
P0413,TTR78-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000018:1,NoClonal
P0413,TTR114-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000019:1,NoClonal
P0413,TTR152-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000020:1,NoClonal
P0413,TTH119-20170413,CD4,CD4_C09-CXCL13,CRC.P0413_C000022:1,NoClonal
P0413,TTR116-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000024:1,NoClonal
P0413,TTR71-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000025:1,NoClonal
P0413,PTR67-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000026:1,NoClonal
P0413,PTC132-20170413,CD8,CD8_C03-CX3CR1,CRC.P0413_C000029:1,NoClonal
P0413,TTH24-20170413,DN,NA,CRC.P0413_C000033:1,NoClonal
P0413,TTH124-20170413,CD4,CD4_C09-CXCL13,CRC.P0413_C000034:1,NoClonal
P0413,PTR1-20170413,other,NA,CRC.P0413_C000038:1,NoClonal
P0413,PTH62-20170413,DN,NA,CRC.P0413_C000039:1,NoClonal
P0413,TTH51-20170413,CD4,CD4_C05-CXCR6,CRC.P0413_C000041:1,NoClonal
P0413,TTH19-20170413,CD4,CD4_C05-CXCR6,CRC.P0413_C000042:1,NoClonal
P0413,PTH16-20170413,other,NA,CRC.P0413_C000047:1,NoClonal
P0413,PTC167-20170413,CD8,CD8_C02-GPR183,CRC.P0413_C000048:1,NoClonal
P0413,TTH59-20170413,CD4,CD4_C08-IL23R,CRC.P0413_C000049:1,NoClonal
P0413,TTH48-20170413,CD4,CD4_C09-CXCL13,CRC.P0413_C000051:1,NoClonal
P0413,NTH53-20170413,DN,NA,CRC.P0413_C000052:1,NoClonal
P0413,TTH64-20170413,CD4,CD4_C09-CXCL13,CRC.P0413_C000054:1,NoClonal
P0413,PTR43-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000056:1,NoClonal
P0413,TTR69-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000057:1,NoClonal
P0413,PTH44-20170413,CD4,CD4_C01-CCR7,CRC.P0413_C000058:1,NoClonal
P0413,TTH98-20170413,CD4,CD4_C09-CXCL13,CRC.P0413_C000059:1,NoClonal
P0413,TTH9-20170413,DN,NA,CRC.P0413_C000060:1,NoClonal
P0413,PTR3-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000062:1,NoClonal
P0413,PTC183-20170413,CD8,CD8_C08-SLC4A10,CRC.P0413_C000063:1,NoClonal
P0413,TTH8-20170413,CD4,CD4_C05-CXCR6,CRC.P0413_C000064:1,NoClonal
P0413,PTH69-20170413,CD4,CD4_C01-CCR7,CRC.P0413_C000065:1,NoClonal
P0413,PTH59-20170413,CD4,CD4_C01-CCR7,CRC.P0413_C000066:1,NoClonal
P0413,PTR44-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000068:1,NoClonal
P0413,PTH85-20170413,CD4,CD4_C01-CCR7,CRC.P0413_C000069:1,NoClonal
P0413,PTR56-20170413,CD4,CD4_C02-ANXA1,CRC.P0413_C000070:1,NoClonal
P0413,PTH22-20170413,CD4,CD4_C01-CCR7,CRC.P0413_C000071:1,NoClonal
P0413,TTR126-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000072:1,NoClonal
P0413,TTC59-20170413,CD8,CD8_C07-LAYN,CRC.P0413_C000076:1,NoClonal
P0413,TTH16-20170413,other,NA,CRC.P0413_C000077:1,NoClonal
P0413,PTR23-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000078:1,NoClonal
P0413,NTH5-20170413,CD4,CD4_C08-IL23R,CRC.P0413_C000079:1,NoClonal
P0413,TTH93-20170413,DN,NA,CRC.P0413_C000080:1,NoClonal
P0413,PTR53-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000081:1,NoClonal
P0413,NTC57-20170413,CD8,CD8_C05-CD6,CRC.P0413_C000082:1,NoClonal
P0413,NTH76-20170413,DN,NA,CRC.P0413_C000083:1,NoClonal
P0413,NTH8-20170413,DN,NA,CRC.P0413_C000084:1,NoClonal
P0413,PTR50-20170413,CD4,NA,CRC.P0413_C000085:1,NoClonal
P0413,PTH47-20170413,DN,NA,CRC.P0413_C000086:1,NoClonal
P0413,NTH49-20170413,other,NA,CRC.P0413_C000088:1,NoClonal
P0413,TTR90-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000089:1,NoClonal
P0413,TTH58-20170413,DN,NA,CRC.P0413_C000090:1,NoClonal
P0413,PTR16-20170413,CD4,CD4_C02-ANXA1,CRC.P0413_C000091:1,NoClonal
P0413,PTR11-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000093:1,NoClonal
P0413,NTH15-20170413,CD4,CD4_C05-CXCR6,CRC.P0413_C000094:1,NoClonal
P0413,TTR122-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000095:1,NoClonal
P0413,PTR94-20170413,DN,NA,CRC.P0413_C000096:1,NoClonal
P0413,NTC30-20170413,CD8,CD8_C04-GZMK,CRC.P0413_C000097:1,NoClonal
P0413,PTH83-20170413,CD4,CD4_C01-CCR7,CRC.P0413_C000100:1,NoClonal
P0413,PTH78-20170413,CD4,CD4_C01-CCR7,CRC.P0413_C000101:1,NoClonal
P0413,PTH15-20170413,DN,NA,CRC.P0413_C000103:1,NoClonal
P0413,PTR2-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000104:1,NoClonal
P0413,PTC185-20170413,other,NA,CRC.P0413_C000105:1,NoClonal
P0413,PTR25-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000107:1,NoClonal
P0413,PTC114-20170413,CD8,CD8_C02-GPR183,CRC.P0413_C000108:1,NoClonal
P0413,PTC187-20170413,CD8,CD8_C03-CX3CR1,CRC.P0413_C000111:1,NoClonal
P0413,NTH37-20170413,CD4,CD4_C05-CXCR6,CRC.P0413_C000112:1,NoClonal
P0413,TTH99-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000113:1,NoClonal
P0413,NTH96-20170413,other,NA,CRC.P0413_C000114:1,NoClonal
P0413,NTH93-20170413,CD4,CD4_C06-CXCR5,CRC.P0413_C000116:1,NoClonal
P0413,TTH56-20170413,DN,NA,CRC.P0413_C000117:1,NoClonal
P0413,TTR108-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000120:1,NoClonal
P0413,TTH106-20170413,CD4,CD4_C09-CXCL13,CRC.P0413_C000121:1,NoClonal
P0413,NTH56-20170413,CD4,CD4_C05-CXCR6,CRC.P0413_C000123:1,NoClonal
P0413,PTR75-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000124:1,NoClonal
P0413,PTR22-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000125:1,NoClonal
P0413,TTH18-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000126:1,NoClonal
P0413,NTH16-20170413,CD4,CD4_C05-CXCR6,CRC.P0413_C000127:1,NoClonal
P0413,PTH51-20170413,other,NA,CRC.P0413_C000128:1,NoClonal
P0413,PTR26-20170413,CD4,CD4_C02-ANXA1,CRC.P0413_C000129:1,NoClonal
P0413,PTR33-20170413,CD4,CD4_C02-ANXA1,CRC.P0413_C000130:1,NoClonal
P0413,PTR60-20170413,CD4,CD4_C01-CCR7,CRC.P0413_C000131:1,NoClonal
P0413,NTH60-20170413,other,NA,CRC.P0413_C000132:1,NoClonal
P0413,NTH41-20170413,DN,NA,CRC.P0413_C000133:1,NoClonal
P0413,PTH23-20170413,DN,NA,CRC.P0413_C000134:1,NoClonal
P0413,TTH123-20170413,CD4,CD4_C05-CXCR6,CRC.P0413_C000136:1,NoClonal
P0413,NTC9-20170413,CD8,CD8_C05-CD6,CRC.P0413_C000137:1,NoClonal
P0413,NTC36-20170413,CD8,CD8_C04-GZMK,CRC.P0413_C000138:1,NoClonal
P0413,TTC92-20170413,CD8,CD8_C07-LAYN,CRC.P0413_C000139:1,NoClonal
P0413,PTH94-20170413,CD4,CD4_C01-CCR7,CRC.P0413_C000140:1,NoClonal
P0413,TTH131-20170413,CD4,CD4_C04-TCF7,CRC.P0413_C000142:1,NoClonal
P0413,TTH42-20170413,CD4,CD4_C09-CXCL13,CRC.P0413_C000143:1,NoClonal
P0413,NTH72-20170413,CD4,CD4_C05-CXCR6,CRC.P0413_C000144:1,NoClonal
P0413,NTH23-20170413,CD4,CD4_C06-CXCR5,CRC.P0413_C000145:1,NoClonal
P0413,PTR4-20170413,DN,NA,CRC.P0413_C000146:1,NoClonal
P0413,TTH141-20170413,CD4,CD4_C05-CXCR6,CRC.P0413_C000147:1,NoClonal
P0413,PTC117-20170413,CD8,CD8_C08-SLC4A10,CRC.P0413_C000148:1,NoClonal
P0413,PTH65-20170413,DN,NA,CRC.P0413_C000149:1,NoClonal
P0413,NTH18-20170413,DN,NA,CRC.P0413_C000150:1,NoClonal
P0413,NTC67-20170413,CD8,CD8_C05-CD6,CRC.P0413_C000152:1,NoClonal
P0413,NTH73-20170413,CD4,CD4_C05-CXCR6,CRC.P0413_C000154:1,NoClonal
P0413,NTH42-20170413,CD4,CD4_C05-CXCR6,CRC.P0413_C000156:1,NoClonal
P0413,PTR17-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000157:1,NoClonal
P0413,TTH103-20170413,CD4,CD4_C05-CXCR6,CRC.P0413_C000158:1,NoClonal
P0413,TTC96-20170413,CD8,CD8_C07-LAYN,CRC.P0413_C000159:1,NoClonal
P0413,TTC28-20170413,CD8,CD8_C07-LAYN,CRC.P0413_C000160:1,NoClonal
P0413,TTH135-20170413,CD4,CD4_C09-CXCL13,CRC.P0413_C000162:1,NoClonal
P0413,PTR68-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000163:1,NoClonal
P0413,TTR31-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000164:1,NoClonal
P0413,TTR151-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000166:1,NoClonal
P0413,TTR57-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000167:1,NoClonal
P0413,PTC176-20170413,CD8,CD8_C02-GPR183,CRC.P0413_C000168:1,NoClonal
P0413,PTH76-20170413,CD4,CD4_C02-ANXA1,CRC.P0413_C000171:1,NoClonal
P0413,TTC35-20170413,CD8,CD8_C07-LAYN,CRC.P0413_C000174:1,NoClonal
P0413,NTC39-20170413,CD8,CD8_C04-GZMK,CRC.P0413_C000175:1,NoClonal
P0413,NTH78-20170413,CD4,CD4_C05-CXCR6,CRC.P0413_C000176:1,NoClonal
P0413,PTH34-20170413,other,NA,CRC.P0413_C000177:1,NoClonal
P0413,NTC45-20170413,CD8,CD8_C05-CD6,CRC.P0413_C000178:1,NoClonal
P0413,TTR23-20170413,CD4,CD4_C09-CXCL13,CRC.P0413_C000181:1,NoClonal
P0413,PTR66-20170413,DN,NA,CRC.P0413_C000182:1,NoClonal
P0413,PTC127-20170413,CD8,CD8_C03-CX3CR1,CRC.P0413_C000183:1,NoClonal
P0413,PTR28-20170413,CD4,CD4_C01-CCR7,CRC.P0413_C000184:1,NoClonal
P0413,NTH1-20170413,CD4,CD4_C05-CXCR6,CRC.P0413_C000185:1,NoClonal
P0413,PTR52-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000186:1,NoClonal
P0413,PTH48-20170413,CD4,CD4_C01-CCR7,CRC.P0413_C000188:1,NoClonal
P0413,PTH80-20170413,DN,NA,CRC.P0413_C000189:1,NoClonal
P0413,TTH104-20170413,DN,NA,CRC.P0413_C000190:1,NoClonal
P0413,TTR103-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000194:1,NoClonal
P0413,PTC143-20170413,CD8,CD8_C03-CX3CR1,CRC.P0413_C000195:1,NoClonal
P0413,NTC31-20170413,CD8,CD8_C05-CD6,CRC.P0413_C000196:1,NoClonal
P0413,TTH84-20170413,DN,NA,CRC.P0413_C000198:1,NoClonal
P0413,PTH26-20170413,CD4,CD4_C01-CCR7,CRC.P0413_C000200:1,NoClonal
P0413,PTR69-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000201:1,NoClonal
P0413,PTR70-20170413,CD4,CD4_C02-ANXA1,CRC.P0413_C000202:1,NoClonal
P0413,TTH49-20170413,CD4,CD4_C09-CXCL13,CRC.P0413_C000203:1,NoClonal
P0413,TTH94-20170413,other,NA,CRC.P0413_C000204:1,NoClonal
P0413,PTC108-20170413,CD8,CD8_C02-GPR183,CRC.P0413_C000205:1,NoClonal
P0413,PTH74-20170413,CD4,CD4_C01-CCR7,CRC.P0413_C000206:1,NoClonal
P0413,PTC129-20170413,other,NA,CRC.P0413_C000207:1,NoClonal
P0413,PTH38-20170413,CD4,CD4_C01-CCR7,CRC.P0413_C000208:1,NoClonal
P0413,NTH24-20170413,CD4,CD4_C05-CXCR6,CRC.P0413_C000209:1,NoClonal
P0413,PTC137-20170413,CD8,CD8_C03-CX3CR1,CRC.P0413_C000211:1,NoClonal
P0413,PTR5-20170413,other,NA,CRC.P0413_C000212:1,NoClonal
P0413,PTC188-20170413,CD8,CD8_C02-GPR183,CRC.P0413_C000213:1,NoClonal
P0413,PTH49-20170413,DN,NA,CRC.P0413_C000215:1,NoClonal
P0413,NTH57-20170413,CD4,CD4_C05-CXCR6,CRC.P0413_C000216:1,NoClonal
P0413,TTH73-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000218:1,NoClonal
P0413,TTC4-20170413,CD8,CD8_C07-LAYN,CRC.P0413_C000219:1,NoClonal
P0413,TTH13-20170413,CD4,CD4_C06-CXCR5,CRC.P0413_C000220:1,NoClonal
P0413,PTR74-20170413,other,NA,CRC.P0413_C000222:1,NoClonal
P0413,PTC115-20170413,CD8,CD8_C03-CX3CR1,CRC.P0413_C000224:1,NoClonal
P0413,TTR142-20170413,other,NA,CRC.P0413_C000225:1,NoClonal
P0413,PTR30-20170413,DN,NA,CRC.P0413_C000226:1,NoClonal
P0413,TTR88-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000227:1,NoClonal
P0413,PTC191-20170413,CD8,CD8_C03-CX3CR1,CRC.P0413_C000228:1,NoClonal
P0413,PTR62-20170413,CD4,CD4_C01-CCR7,CRC.P0413_C000229:1,NoClonal
P0413,TTH14-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000230:1,NoClonal
P0413,TTC153-20170413,CD8,CD8_C04-GZMK,CRC.P0413_C000232:1,NoClonal
P0413,NTH84-20170413,CD4,CD4_C04-TCF7,CRC.P0413_C000233:1,NoClonal
P0413,PTC116-20170413,CD8,CD8_C02-GPR183,CRC.P0413_C000234:1,NoClonal
P0413,PTH5-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000235:1,NoClonal
P0413,TTH40-20170413,CD4,CD4_C05-CXCR6,CRC.P0413_C000236:1,NoClonal
P0413,PTR38-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000237:1,NoClonal
P0413,PTC102-20170413,CD8,CD8_C02-GPR183,CRC.P0413_C000238:1,NoClonal
P0413,NTC74-20170413,CD8,CD8_C05-CD6,CRC.P0413_C000239:1,NoClonal
P0413,TTR139-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000240:1,NoClonal
P0413,PTR92-20170413,CD4,CD4_C02-ANXA1,CRC.P0413_C000241:1,NoClonal
P0413,NTH43-20170413,CD4,CD4_C05-CXCR6,CRC.P0413_C000243:1,NoClonal
P0413,TTH138-20170413,CD4,CD4_C01-CCR7,CRC.P0413_C000244:1,NoClonal
P0413,NTH40-20170413,CD4,CD4_C06-CXCR5,CRC.P0413_C000245:1,NoClonal
P0413,TTH111-20170413,CD4,CD4_C05-CXCR6,CRC.P0413_C000246:1,NoClonal
P0413,PTR71-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000247:1,NoClonal
P0413,TTH63-20170413,CD4,CD4_C09-CXCL13,CRC.P0413_C000248:1,NoClonal
P0413,PTR95-20170413,DN,NA,CRC.P0413_C000249:1,NoClonal
P0413,NTH81-20170413,DN,NA,CRC.P0413_C000250:1,NoClonal
P0413,NTH34-20170413,CD4,CD4_C09-CXCL13,CRC.P0413_C000251:1,NoClonal
P0413,PTH27-20170413,CD4,CD4_C06-CXCR5,CRC.P0413_C000253:1,NoClonal
P0413,PTH13-20170413,CD4,CD4_C01-CCR7,CRC.P0413_C000254:1,NoClonal
P0413,TTC140-20170413,other,NA,CRC.P0413_C000255:1,NoClonal
P0413,PTR90-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000256:1,NoClonal
P0413,TTC121-20170413,CD8,CD8_C07-LAYN,CRC.P0413_C000257:1,NoClonal
P0413,PTR59-20170413,CD4,CD4_C10-FOXP3,CRC.P0413_C000258:1,NoClonal
P0413,TTH110-20170413,DN,NA,CRC.P0413_C000259:1,NoClonal
P0413,TTH34-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000260:1,NoClonal
P0413,PTH52-20170413,CD4,CD4_C02-ANXA1,CRC.P0413_C000261:1,NoClonal
P0413,PTC103-20170413,other,NA,CRC.P0413_C000263:1,NoClonal
P0413,NTC63-20170413,CD8,CD8_C05-CD6,CRC.P0413_C000264:1,NoClonal
P0413,PTH40-20170413,CD4,CD4_C02-ANXA1,CRC.P0413_C000265:1,NoClonal
P0413,PTH46-20170413,DN,NA,CRC.P0413_C000266:1,NoClonal
P0413,NTC93-20170413,CD8,CD8_C05-CD6,CRC.P0413_C000267:1,NoClonal
P0413,NTH19-20170413,DN,NA,CRC.P0413_C000268:1,NoClonal
P0413,TTR34-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000269:1,NoClonal
P0413,TTH55-20170413,CD4,CD4_C05-CXCR6,CRC.P0413_C000270:1,NoClonal
P0413,PTR80-20170413,DN,NA,CRC.P0413_C000271:1,NoClonal
P0413,TTR112-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000272:1,NoClonal
P0413,NTC65-20170413,CD8,CD8_C07-LAYN,CRC.P0413_C000273:1,NoClonal
P0413,TTR140-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000275:1,NoClonal
P0413,NTC40-20170413,CD8,CD8_C05-CD6,CRC.P0413_C000276:1,NoClonal
P0413,TTR11-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000277:1,NoClonal
P0413,TTR136-20170413,CD4,CD4_C12-CTLA4,CRC.P0413_C000278:1,NoClonal
P0413,PTH30-20170413,CD4,CD4_C01-CCR7,CRC.P0413_C000279:1,NoClonal
P0413,TTC87-20170413,CD8,CD8_C04-GZMK,CRC.P0413_C000280:1,NoClonal
P0413,TTH81-20170413,CD4,CD4_C05-CXCR6,CRC.P0413_C000282:1,NoClonal
P0413,PTR39-20170413,DN,NA,CRC.P0413_C000283:1,NoClonal
P0413,TTH113-20170413,CD4,CD4_C05-CXCR6,CRC.P0413_C000284:1,NoClonal
P0413,NTH36-20170413,CD4,CD4_C05-CXCR6,CRC.P0413_C000286:1,NoClonal
P0413,TTH115-20170413,DN,NA,CRC.P0413_C000287:1,NoClonal
P0413,PTC164-20170413,CD8,CD8_C02-GPR183,CRC.P0413_C000288:1,NoClonal
